,amount,cityPop,unixTime,merchLatitude,merchLongitude,age,category_gas_transport,category_grocery_pos,category_shopping_net,distance_between
125394,8.842438049688822e-05,0.0007713521192454658,0.8463964152519239,0.439607857194862,0.9204810500079862,0.29999999999999993,True,False,False,0.6546628071040748
42489,0.006266796546839603,5.524339599451791e-06,0.6365259995893808,0.5714730973019844,0.5019690920214355,0.06250000000000003,False,False,True,0.7692590690961427
169169,0.0005216184482516171,8.394527212574788e-07,0.9015370324967478,0.6179877550608124,0.7374446425645808,0.06250000000000003,True,False,False,0.12672747094884057
126713,0.0006011926273642689,7.863696815309029e-06,0.8486428626956197,0.475069784376603,0.8859153055829353,0.7,False,False,False,0.5952782348430637
128920,0.0007594093854438634,0.0041561674576246575,0.852083295958991,0.5038475985612774,0.844015319508539,0.4375,False,False,False,0.5725985879714791
150261,0.0004925835770436837,0.0009795734287961996,0.8786818715478546,0.33931092433904214,0.7960071488578633,0.3375,True,False,False,0.7362371690431816
94,0.007520885609654995,0.0001899261781845046,0.47580833238652076,0.4377784683958144,0.9237951751840664,0.13749999999999998,False,False,True,0.4391350752574277
100721,0.0002497464723955131,6.542793268624467e-07,0.8166324815968764,0.2172260284264012,0.7107058178416048,0.26249999999999996,False,False,False,0.49151071419426906
4219,0.005794941073037946,1.1881959473681226e-05,0.5475052872243538,0.43488772161420747,0.8997465873166411,0.48750000000000004,False,False,False,0.5635823856247465
8972,0.00012048695217837621,3.714578291564344e-05,0.5535708946521822,0.4278292426814631,0.8773102133865794,0.7125,False,False,False,0.5484177006224623
790,0.00017343289379284307,8.345147640736114e-06,0.5159693111758301,0.29019416397799175,0.8509364579842883,0.15,False,False,False,0.5431545994693102
174770,0.0025259561617447337,0.0005739449359274019,0.9096756703961333,0.4569388559228326,0.8350510267893165,0.44999999999999996,False,True,False,0.5135219451979846
166342,6.862787740056996e-05,0.0005237999807252273,0.89896567739261,0.44229507255510875,0.6221476250645579,0.9125000000000001,False,False,False,0.43932239341394747
768,0.0022893297247346235,0.00020865338080432215,0.5133361638172502,0.20763798068522094,0.8462409080910247,0.17500000000000002,False,True,False,0.7861129865386973
77540,0.00697706402459731,0.00973632449059359,0.7857881801383755,0.4705524242194579,0.9372568932014933,0.5375,False,False,True,0.7025812172445903
110777,6.396987667202448e-05,1.0493159015718486e-05,0.828446761986207,0.5235667314997823,0.7017783731469736,0.037500000000000006,False,False,False,0.8270433513509142
49389,0.00015876019149792484,1.2159719565273775e-05,0.6416308371255823,0.3824044188242373,0.8863708747756152,0.23750000000000002,False,False,False,0.2553207115933767
67065,0.00020107036478221287,1.4239834028977968e-05,0.7742768811256582,0.46308125445999365,0.9316130358700221,0.4375,False,False,False,0.5000188665769156
148225,0.005574928171959648,3.863951496376336e-06,0.8767503652719597,0.41417886148949673,0.8910360373379539,0.55,False,False,True,0.8972566649551987
101716,0.008414523049426444,4.5182308232387836e-06,0.8175035530546353,0.4409896322664754,0.6949676583594018,0.6,False,False,True,0.4101944200751159
59720,0.0007290547473628421,1.915927387340599e-05,0.762502466706934,0.4659866381999876,0.810341491901977,0.29999999999999993,False,False,False,0.6391854759700453
91990,0.00016186552531695516,0.008103940777197144,0.8030521387096599,0.2858600072999992,0.5452397684306811,0.2875,False,False,False,0.7019929843286127
100507,3.0044104699118298e-05,3.718899004100228e-05,0.8164690311173857,0.528493716492364,0.9703296254937529,0.11250000000000002,False,False,False,0.09034597259225419
133512,0.003389782396853491,0.00010837581529293244,0.8576784849336576,0.3975452917787355,0.8923975683353539,0.8125,False,False,False,0.7225804625815136
116531,7.701227871195179e-05,3.5059496005459416e-06,0.8366850648121016,0.4797517840656779,0.7489783250649664,0.4375,False,False,False,0.5128589197806626
88763,0.002798992637782974,2.277632751058895e-06,0.8000861104965153,0.5514999490856447,0.5603234716830354,0.7875000000000001,False,True,False,0.3863780619443624
36202,3.672057241003347e-05,2.6874831973198996e-05,0.579816656401178,0.5047455770083247,0.9038009233956456,0.13749999999999998,False,False,False,0.666833770633634
95911,0.0004010538627277651,1.2567101032942844e-05,0.810186154149747,0.4557277053661338,0.7128190264699736,0.4125,True,False,False,0.5713244202233534
1088,0.006462743110820415,2.3486158855769906e-05,0.5419160781452774,0.44408863545600946,0.7487545081772368,0.675,False,False,False,0.5977827729286184
21181,0.00010519318311965191,0.00014153419778260287,0.564320753626312,0.44260675366899943,0.8214035136683148,0.4125,False,False,False,0.08200761940184866
148596,0.007910682637288774,0.00017545179118929293,0.8770553399470984,0.46253214802110326,0.8655340040703775,0.4375,False,False,True,0.21637201116362306
152534,0.0011143490409590284,0.00017545179118929293,0.8805236793898956,0.4680551113193186,0.8584345644944213,0.4375,False,False,False,0.582970488630866
155010,0.00040858429723891363,2.252942965139557e-06,0.8829315840145426,0.4122918068543932,0.8740098322327399,0.4375,False,False,False,0.33673942427292924
22909,0.0002637981079266252,1.976417362842976e-05,0.5668622092524913,0.3330531731298288,0.6812238267292521,0.0875,False,False,False,0.758712652600286
115899,0.00022319586824280386,3.714578291564344e-05,0.8360771087603496,0.42066471405021805,0.8790784871852392,0.7125,False,False,False,0.2993445212134443
8206,0.0007346443482370966,0.0007713521192454658,0.5528054680165297,0.44856886771870913,0.9363415714166633,0.29999999999999993,False,False,False,0.5522590704437553
137227,0.0008524917666692972,5.160165257141562e-06,0.8610969919131861,0.4308089872100494,0.8651954998379359,0.2875,False,True,False,0.6048065299917931
112374,0.0004334269677911562,1.3221380359805293e-05,0.8310141304932799,0.33284726871521503,0.6867380989984732,0.35,False,False,False,0.6948196422627494
35784,0.0025955932726364882,5.616926296649307e-07,0.5794219832921712,0.42235640624073706,0.7689026629183542,0.525,False,True,False,0.13287527979807373
123,0.0010255364937347613,1.4684250175526044e-05,0.4786587492849037,0.4399177113139468,0.8660788793112227,0.42500000000000004,False,False,False,0.27010941266998445
28483,0.0007235427798340633,0.0028388377574519188,0.5737370958836436,0.16667455214424826,0.8760880487811264,0.55,True,False,False,0.5623850317969202
102,0.0061454556278609926,0.006011030831940254,0.47593191689539793,0.39896402674527204,0.4440768927281773,0.1,False,False,False,0.6332748469448948
730,0.0016097274184398392,0.0001304484839048203,0.5015517829058709,0.36660906173043756,0.8670548654044391,0.26249999999999996,False,False,False,0.5825803547725027
95182,0.006477571079806284,1.7961819256318112e-06,0.8088346977461782,0.5740997698343544,0.6913215899658766,0.1625,False,False,False,0.5092176704359392
32,8.679408024189728e-05,4.4318165725211015e-06,0.4588015093256459,0.4234738550638301,0.9250195267945182,0.25,True,False,False,0.7614658252173362
32020,0.0024803853879504637,0.0010218855494154647,0.5767649163512303,0.3021316640396792,0.8164834947986751,0.0875,False,True,False,0.7752431430100006
119460,9.323764791638519e-05,4.062087028379021e-05,0.839513555426656,0.2616695250735402,0.7531878883382263,0.5125,False,False,False,0.6744275678421892
25272,0.000617806163296081,5.863824155842684e-07,0.5699378688848142,0.5467169606836808,0.8155946277486251,0.13749999999999998,False,False,False,0.7012416902835781
19012,0.0004484878368134532,2.5911930322344826e-05,0.5615560485647251,0.32539474690273457,0.7656365715951852,0.037500000000000006,False,False,True,0.491733744085665
53418,0.0001341504209821096,4.5182308232387836e-06,0.7567478138498416,0.43483278577039014,0.6846095913672452,0.6,False,False,False,0.39634837403797296
143892,0.0006911696747706722,9.179045160161742e-05,0.8707644897853442,0.6028032862302575,0.45171671314938466,0.38749999999999996,False,False,False,0.6544936817181523
60303,0.0023063314273938144,1.1968373724398909e-05,0.762931025890957,0.5659561189867539,0.5440090664800261,0.475,False,True,False,0.24503438433642882
35836,0.0006429593672302265,4.091714771482226e-05,0.5794658358598426,0.33849841564900435,0.8863862038748733,0.525,False,True,False,0.5049160908991677
60282,0.006639824771850619,5.135475471222223e-06,0.7629190660997764,0.4193650487451665,0.45375491151914504,0.2125,False,False,True,0.565509471695418
162559,0.005675308087659803,5.086095899383548e-06,0.8948654623156997,0.5436966232705001,0.9935686804190691,0.375,False,False,False,0.7071442336329077
873,0.00290410818755715,0.004427218099893625,0.535991994913104,0.18635584319033777,0.8393914993663856,0.475,False,False,False,0.3975659420553518
123676,0.008341314804642804,7.863696815309029e-06,0.8432350437828049,0.47931212931561634,0.8708498708448146,0.7,False,False,True,0.6272240662055136
838,0.0022897178914620024,5.9743109478317186e-05,0.5250467926829998,0.507262671852224,0.7894786379722114,0.1625,False,True,False,0.3771347868683234
77853,0.0021389539345480803,0.00973632449059359,0.7863443104283405,0.4652020174306644,0.9207216205578631,0.5375,False,True,False,0.6031530092863987
715,0.005114018999870074,2.296150090498398e-06,0.4986694732309971,0.5360230560864516,0.7985138879683015,0.11250000000000002,False,False,False,0.45126291518260814
62577,0.00011381048446746102,8.234043604099094e-06,0.7674916929283739,0.4495265699959616,0.8974754528502339,0.225,False,False,False,0.397394795250474
135440,0.00013042402039927322,0.0041561674576246575,0.859649857180159,0.49040196678720843,0.8327207528987423,0.4375,False,False,False,0.31477940254941356
55045,0.0003682925909369953,1.7961819256318112e-06,0.7584700237800561,0.5790375277963085,0.7095554632443263,0.1625,False,False,False,0.4438544147116176
6346,0.003227528704809157,1.1881959473681226e-05,0.550427462869834,0.44527710607718746,0.8879902115274245,0.48750000000000004,False,False,False,0.6727289021134609
41380,0.0025875970380524853,1.592491191797276e-06,0.5851467366713123,0.27491284342278616,0.695074430351159,0.7625,False,True,False,0.6190393408557071
104786,0.008160894909757143,2.273929283170994e-05,0.8202981575941735,0.42765622417335464,0.8744416052058905,0.36250000000000004,False,False,True,0.4384329690736375
872,0.0069873892595455865,3.356576395733949e-05,0.5355435027437778,0.46888645695580283,0.9445547483043665,0.5,False,False,False,0.08679770851947233
822,0.0071114473456158475,3.0985681328768704e-06,0.518989158449294,0.38370001014087113,0.8345536135698003,0.5625,False,False,False,0.4694307549460752
163778,0.00028095507727676766,2.0430797848251875e-06,0.8964541212443748,0.4524019028213903,0.678506041636422,0.675,False,False,False,0.22809961013566418
81796,0.0005505756861140748,6.950174736293538e-06,0.7926969528445369,0.5218812762915315,0.811106321659338,0.6125,True,False,False,0.5041560373719937
24102,0.0004279150002623773,4.456506358440439e-06,0.568504687241493,0.48322116320223313,0.9366755009964467,0.17500000000000002,True,False,False,0.47538518138192287
69205,7.118977780126995e-05,2.7776009159254817e-06,0.7767565444974025,0.42294757556004275,0.517727987922596,0.725,False,False,False,0.15583590390443808
61952,7.196611125602754e-05,4.9422778964034066e-05,0.76621000197337,0.5255494408629395,0.6205041710649628,0.8,False,False,True,0.689198749954518
58245,0.0009385095134564368,1.0048742869170408e-05,0.7613064875887261,0.5278011804612439,0.7738358138501201,0.4625,False,True,False,0.40997880205322257
121961,1.0868668366606099e-05,5.314476419137421e-06,0.8419015270660068,0.30247759605619445,0.7158190254968568,0.55,False,False,False,0.7452601094530983
120970,0.0002186931342052099,1.7628507146407058e-05,0.8406975747536833,0.35834249823227754,0.7446925276128694,0.9750000000000001,False,False,False,0.48117385146343994
141546,0.0011851506520329195,1.697422781954461e-06,0.8666264020363528,0.4969352162131803,0.8881677100569897,0.5,False,True,False,0.41445691884541935
788,0.0027257843929993347,1.3628761827474363e-05,0.5159493781905269,0.4348665956742686,0.8546442239959012,0.5375,False,True,False,0.6178406394152439
95149,0.006847105804270892,1.3455933326038998e-06,0.8087988183726296,0.5431461098356098,0.5383776389613697,0.11250000000000002,False,False,False,0.8448244262876102
152628,0.008333862003477131,1.3702831185232374e-06,0.8805914515399209,0.3214720840548651,0.7657981491296438,0.5125,False,False,True,0.4873000985104837
181217,0.0007007962096096662,0.0004874257536195632,0.9997707706690093,0.43158191101262694,0.7988255060842429,0.4625,False,True,False,0.517457647903856
123396,0.0004199187656783743,0.0001351889228013331,0.8430217608400596,0.4077248658382065,0.8431051743043486,0.29999999999999993,False,False,False,0.3637193030686487
2561,0.0004980179112269867,1.0283295835404117e-05,0.5452389067953547,0.4876797025266057,0.9265887931704129,0.44999999999999996,True,False,False,0.2505454462147582
45524,0.000143000622366346,0.00016388462648608324,0.6388083264066253,0.16196038054663814,0.8682920280487605,0.35,False,False,True,0.11186869401511751
25723,0.0001955583972534341,0.008103940777197144,0.5703863610541404,0.296502924042187,0.5446956255355466,0.2875,False,False,False,0.3592829622681938
9989,3.377050528195467e-05,1.530766726998932e-06,0.5546512624556286,0.633833260012042,0.6299767117073658,0.44999999999999996,False,False,True,0.48424573446910124
89968,5.869080917967294e-05,6.789691127817844e-06,0.8014236138103712,0.29198543788540005,0.8556969659388719,0.6875,False,False,False,0.23111287199162323
34183,0.0006626782369810692,5.110785685302886e-06,0.5784153675343546,0.5485349675150872,0.7676031605994316,0.1625,False,False,False,0.38171936505883003
37870,6.994764427365783e-05,1.6603881030754545e-06,0.5811581463120987,0.40177341975816766,0.6604422230448348,0.525,False,False,False,0.5355513689722972
38865,6.839497736414267e-05,1.8640788369099897e-06,0.5817880286476864,0.2934638336823208,0.8478762661592709,0.38749999999999996,False,False,True,0.6136657354663346
888,0.002440248948339497,1.530766726998932e-06,0.5364345071868399,0.6385969074689921,0.6425229173294356,0.44999999999999996,False,True,False,0.45964371817107397
60150,0.00014548488942157023,5.135475471222223e-06,0.7628253810688506,0.4138119505326246,0.45410688890623563,0.2125,False,False,False,0.44710755161693294
110810,0.00030688461466567084,1.750505821681037e-05,0.828484634658281,0.23954201398205427,0.7256524821568733,0.23750000000000002,False,False,False,0.5358458223334452
114784,0.008757817703120244,4.929933003443738e-05,0.834600074549364,0.481175643017647,0.9264934979388331,0.5125,False,False,True,0.6938843990927872
51,0.009620479438046866,1.6480432101157858e-06,0.4614924623416101,0.42972536929077515,0.8325338943890672,0.0,False,False,False,0.8875700253216415
70071,0.0026141476422051947,1.0406744765000803e-05,0.7775618371036614,0.3244681875369428,0.7679614281339273,0.225,False,True,False,0.744968351317224
138224,0.0006726153052019661,0.00012547349204207375,0.8621773597166325,0.28161804035991117,0.7088845743805868,0.23750000000000002,False,False,False,0.5432085039747835
27669,0.00011613948483173377,2.6541519863287936e-07,0.572858051231762,0.2709474666963521,0.7127184844328233,0.6875,False,False,False,0.5417281514932222
904,0.004417414990916098,8.53649348161098e-06,0.5417606008599094,0.30756388659587036,0.7234388017162853,0.06250000000000003,False,False,False,0.7936178413132216
74465,0.0006427264671937994,1.1468405559532322e-05,0.7817756701968008,0.4804425981016936,0.9553275236114026,0.26249999999999996,False,False,False,0.8121704244845044
104991,0.0006398540334111964,0.0019777753010685396,0.8205014740442635,0.4340838438996318,0.6209993069902828,0.36250000000000004,False,False,False,0.16161446689117895
166950,0.0005895476255429052,3.67260565550147e-06,0.8995656602502393,0.29984069655289974,0.7504868167790114,0.3125,False,False,False,0.5979350531565805
107866,0.007614433790953283,2.273929283170994e-05,0.8231326281043181,0.43942610271159005,0.8722503766790067,0.36250000000000004,False,False,True,0.300021696563453
75369,0.0004881584763515655,0.01794145018293466,0.7824633581897658,0.24322443751292416,0.7142014644325922,0.25,False,False,False,0.6307777207288429
49558,0.0008734527699477518,1.5245942805190976e-06,0.6417324953506309,0.3457924089121814,0.6201477795393424,0.5375,False,False,False,0.695226621279073
39292,0.006149337295134782,5.616926296649307e-07,0.5820491507551608,0.41434623101366524,0.7754508367847299,0.525,False,False,False,0.3569273353790093
127150,0.0062644675464753295,0.0007713521192454658,0.8493146043003463,0.45586151698570726,0.9270983352387531,0.29999999999999993,False,False,False,0.049768008484569165
78,0.002042921486194568,0.006011030831940254,0.4704603124296156,0.36741789543092335,0.44023543851190805,0.1,False,True,False,0.8382898526116058
118004,0.000639310599992866,7.376073543402113e-06,0.838100306768645,0.4799601034734258,0.7421160350815265,0.38749999999999996,False,False,True,0.44954336145800905
124781,0.0010350077618828037,3.4812598146266034e-06,0.845421692270591,0.4019725411920653,0.8219857485725355,0.1,False,False,False,0.4883674077188556
138263,5.659470885182749e-05,3.777537245658655e-05,0.8622072591945908,0.5120286293026068,0.9339676577474417,0.35,False,False,False,0.7894503492338149
29543,0.000686744574078554,7.579764277236648e-06,0.5749251018077217,0.4952720629415251,0.9112394791641576,0.18750000000000003,False,True,False,0.6056090333170272
108483,0.0006944302752806541,8.641425071768165e-07,0.824376446387248,0.6306305591173205,0.6992648623467453,0.7875000000000001,True,False,False,0.34410817017113327
42437,0.00822882408704843,5.524339599451791e-06,0.6364841403202419,0.5894502431929587,0.4948869578749431,0.06250000000000003,False,False,True,0.15348499365948254
149446,0.007936379274641251,5.332993758576924e-06,0.8777809006121444,0.5322311178669319,0.8224060949461737,0.7749999999999999,False,False,True,0.2631058697963622
1615,0.0003122413155034981,2.1171491425832e-06,0.5439372828550404,0.522343463977532,0.6913912230011852,0.4125,False,False,False,0.13662096912215163
65291,0.00027932477702177674,0.00021832560443822268,0.771510182765546,0.45795479103452913,0.6216362270516087,0.19999999999999998,False,False,False,0.6202899253826883
25904,0.00021147323307596443,0.0003137763168023819,0.5705677512204019,0.16891238978207584,0.8615783440517812,0.23750000000000002,False,False,False,0.555905710239026
57026,3.439157204576073e-05,0.0002129247137683676,0.7599889172601735,0.44035652606639647,0.9338391862519568,0.42500000000000004,False,False,False,0.4998140294561169
89,0.006059903681146708,0.006011030831940254,0.47329478293976024,0.37940338035618965,0.44823471025930783,0.1,False,False,False,0.20248688436001203
112011,0.000552749419787396,3.184982383594552e-06,0.8305476986371829,0.6047774276177733,0.718757778351638,0.475,False,False,False,0.5408515294729621
53,0.007522360643219035,1.3394208861240655e-06,0.46150043553573283,0.2079454828109923,0.8266460957110234,0.18750000000000003,False,False,False,0.7406169101128894
163710,0.001249431062086847,1.583849766725508e-05,0.8963664161090463,0.24521243886103633,0.8010285123352952,0.575,False,False,False,0.7284075396231805
176826,1.6535902586336424e-05,3.2467068483928967e-06,0.9974864505532395,0.412078594460556,0.9196527670092584,0.8,False,False,False,0.4227514746251278
146755,0.006264622813166281,3.863951496376336e-06,0.8748946043402128,0.4408541196517379,0.8763586354730064,0.55,False,False,False,0.3771037917776762
670,0.002457638817726067,3.147947704715546e-07,0.4903574183594799,0.4643483068577637,0.8467057168782182,0.55,False,True,False,0.5496426805093436
166974,0.0023185974959789844,7.413108222281118e-06,0.8995816066384847,0.36055925193004684,0.7316540853519232,0.3125,False,True,False,0.5405840283645508
71538,3.198493833601224e-05,9.912949046614051e-06,0.7790687707925983,0.43352041550145876,0.9163102007360596,0.475,False,False,False,0.8687128816944342
87066,0.0009635074506996308,7.950111066026712e-06,0.798850265407701,0.562527395734614,0.4531051402954178,0.8500000000000001,False,True,False,0.22496034649816116
67570,0.0005744867565206082,1.3178173234446451e-05,0.7749426428347945,0.46901109160146653,0.796064803526343,0.0,True,False,False,0.276807721281364
91289,0.0012165145236051255,0.0005802963833551517,0.802515941404998,0.4272890822171393,0.4476363336530542,0.23750000000000002,False,False,True,0.7038951395655028
39922,0.0004078855971296318,1.6603881030754545e-06,0.5830657330056397,0.4845238944985681,0.842721806373031,0.48750000000000004,True,False,False,0.5627926846195622
680,0.0067949361961111825,2.296150090498398e-06,0.49321182185492773,0.541966984187864,0.815332447984218,0.11250000000000002,False,False,True,0.475367662417644
120194,1.2498968621597016e-05,0.006011030831940254,0.8400397862386697,0.38115525837560044,0.45265056428390693,0.1,False,False,False,0.18485943726391513
146694,0.008251182490545449,0.00024018223742331633,0.8748128791004675,0.4353087074173448,0.9369280398810192,0.5375,False,False,True,0.7294000563302082
123533,0.007633531593940319,9.29570439863061e-06,0.8431234190651082,0.49936965529207006,0.9428143538033757,0.5625,False,False,True,0.2278213281261581
59,0.007910294470561395,4.4318165725211015e-06,0.46182932979323965,0.4183172987239198,0.9169516051608463,0.25,False,False,True,0.40444617837270375
134465,0.0007126741114674572,0.005195416098987896,0.8587747991253423,0.5628579767947721,0.44478097792008797,0.525,True,False,False,0.30259496289348603
22,0.007318107311272315,3.5343428543531794e-05,0.45297509772146327,0.2546152461288553,0.8247289651225774,0.7125,False,False,False,0.506666639714414
72,0.0003822665931226317,1.8332166045108178e-06,0.47005367952942123,0.3079744774285607,0.7752731376125043,0.5375,False,False,False,0.3722011770048769
173809,2.204787011511523e-05,1.583849766725508e-05,0.9081986361851477,0.2712487318398554,0.8083274509085346,0.575,False,False,False,0.3075649582981269
114787,0.0062496395774894594,0.009849971575180302,0.8346060544449543,0.20602459727206995,0.6887106169933358,0.11250000000000002,False,False,True,0.5003550959298055
94977,4.650237393997896e-05,0.0005802963833551517,0.8085915153254746,0.4254588114205991,0.43742986222299884,0.23750000000000002,False,False,False,0.780378894768972
39397,0.0052397850195408015,5.616926296649307e-07,0.5821049631140127,0.4110577243628896,0.7650302595717109,0.525,False,False,False,0.5179825430259025
13892,0.0064063036686595395,0.0005191397836329523,0.5579083122542059,0.5310853611243185,0.49512819054559953,0.42500000000000004,False,False,True,0.6882203831801771
149011,3.819560597407287e-05,8.17231913930075e-06,0.8774041671899084,0.25518132051950576,0.8403072224365365,0.9750000000000001,False,False,False,0.563004259803545
154192,7.732281209385484e-05,4.962646969786861e-06,0.8823036949774874,0.444080970477801,0.917012450047627,0.5,False,False,False,0.5805272669202873
169116,0.000460753905398623,1.5739738523577728e-06,0.9014592938540673,0.43808691551889917,0.8567427756779242,0.4125,True,False,False,0.5077171037648255
2074,7.887547900336999e-05,1.4863251123441243e-05,0.5445173327273736,0.26741827972983073,0.8731085955626732,0.0875,False,False,False,0.7247716807290046
101799,0.007628563059829871,5.32682131209709e-06,0.8175952447870287,0.42691093629220817,0.886796969561475,0.4,False,False,True,0.5105457426895383
150049,0.0004435193027030047,2.3498503748729573e-05,0.8784506489183386,0.5318128830559736,0.9643000326475706,0.06250000000000003,False,False,False,0.4361939106775392
119658,5.154854139590322e-05,5.69099565440732e-06,0.8396510930252532,0.43120023709772587,0.8808047965714664,0.4,False,False,False,0.6723677419267896
31900,0.002248261684977948,0.0010218855494154647,0.5766712313203044,0.30167926232585723,0.8337798752783153,0.0875,False,True,False,0.6906555192149347
162577,0.009395109836130741,4.197263606287394e-06,0.894885395301003,0.5534732714754893,0.8092018415906332,0.475,False,False,True,0.6570804241745536
114778,0.00013849788832875204,5.086095899383548e-06,0.8345960879523062,0.49038974482195546,0.9212459399581453,0.23750000000000002,False,False,False,0.3790558086821292
863,0.0038235198980265507,6.172446479834404e-07,0.5333130016883274,0.4491293771251808,0.6173165209898959,0.375,False,False,False,0.7172109000300518
49649,0.0032120796690594815,1.3616416934514696e-05,0.641784321112425,0.30100564724094486,0.8519368321928822,0.225,False,False,False,0.0425239167552722
32385,6.987001092818207e-05,2.160356267942041e-06,0.5771257033852208,0.39318068518731203,0.81430467602034,0.625,False,False,False,0.4761095231742206
83,0.007014250397080199,1.8332166045108178e-06,0.4729040964278113,0.3009368514365314,0.7681970026815591,0.5375,False,False,True,0.7607744999346407
41839,0.0007617383858081362,5.462615134653447e-06,0.5859958818452355,0.3431943592984365,0.8490731196931083,0.19999999999999998,False,True,False,0.49444514071097345
77469,0.002358889202280903,0.000291407370759462,0.7857124347942204,0.4395454873721795,0.9298851915674424,0.8500000000000001,False,True,False,0.5449233410551538
127269,0.0007313837477271148,2.802290701844819e-06,0.8495538001239851,0.6186894680658424,0.688939169047852,0.4,False,True,False,0.36045066861800973
668,0.006771723825813931,3.147947704715546e-07,0.4900863297593503,0.456826947240989,0.8606689913860996,0.55,False,False,False,0.29410230805616305
127209,0.006439530740523163,0.0007713521192454658,0.8494182558239203,0.47191666434092333,0.9192956732343263,0.29999999999999993,False,False,False,0.7671493815131804
117697,0.003872817072403657,5.450270241693779e-05,0.8377355331375895,0.5050058082684872,0.906863803832313,0.17500000000000002,False,False,False,0.6996515073721149
125306,0.0049873990133991125,0.0005237999807252273,0.8462070518915397,0.44231500149845077,0.6252849740246507,0.9125000000000001,False,False,False,0.492319281776369
131314,0.00034298412031189826,4.7898184683514974e-06,0.8555297091179455,0.4087658538786774,0.9070366273878898,0.6875,False,False,True,0.6430450385619356
97734,0.0002373251371193918,6.172446479834404e-07,0.8129149798377853,0.4295634387511436,0.8846830085231296,0.3125,False,False,False,0.5797362183024662
54305,0.00273921496176664,1.1968373724398909e-05,0.7576109121134778,0.5540298118932447,0.5562813146135202,0.475,False,True,False,0.7699335492208778
41997,0.0004133975646584106,5.524339599451791e-06,0.5862829168336106,0.6052337143205502,0.506194164972348,0.06250000000000003,True,False,False,0.646333887202127
171441,0.007754018546118695,1.1419025987693646e-05,0.9035462774153302,0.48794625476879766,0.96747889457411,0.5125,False,False,True,0.42862369669012856
166789,6.490147681773357e-05,3.469532166314918e-05,0.8994241360545843,0.35842456599895894,0.860239947153131,0.38749999999999996,False,False,False,0.7624441919916771
130230,0.00063356573242766,0.00020301793716823337,0.8541344001467053,0.10194784316228184,0.8533696515275393,0.225,False,False,False,0.5903048704068308
136658,0.008633992517086412,0.007797781259350879,0.86051694204086,0.27122458190851356,0.7017387060930029,0.65,False,False,True,0.5682714037946076
119,0.0021572754040803596,0.0004210287468359845,0.47860293692605893,0.22610469818434303,0.7711412932737689,0.7875000000000001,False,True,False,0.3277151362503756
123718,0.0001377991882194702,4.143563321912835e-05,0.8432689298578211,0.4521348885805118,0.7813591210784054,0.7375,False,False,False,0.3033624282901625
806,0.0025885286381981945,1.4134902438820783e-05,0.5161188085656008,0.3002342774339492,0.8762319095686676,0.7375,False,True,False,0.9503579932969748
135076,0.00039950119581824993,7.592109170196317e-07,0.859390728371217,0.36332011408091575,0.46204131294577855,0.4,False,False,False,0.32767740309654425
713,6.691994380010327e-05,0.0017036075733272548,0.4977146832349675,0.16354822803238772,0.8578862181355504,0.32499999999999996,False,False,False,0.6584630747399445
97201,0.0002782379101851162,5.623098743129142e-06,0.8118465718255266,0.2012015199840787,0.705023126123204,0.4375,True,False,False,0.1323544275139377
80893,3.819560597407287e-05,5.5761881498824005e-05,0.791217925335026,0.2656002728984242,0.8644358767576135,0.44999999999999996,False,False,False,0.7542156692311736
14383,0.0003289324847807861,2.832535689596008e-05,0.5582033204366965,0.45500505542062747,0.8745858572466195,0.6,False,False,False,0.38828560763179987
77567,0.00253224446272827,2.1048042496235317e-06,0.7858320327060468,0.3609919346999297,0.8201435279213675,0.8999999999999999,False,True,False,0.5979121437417543
69264,4.7356340740212296e-05,0.0011738635266419473,0.7768003970650668,0.3100895284154707,0.7950750734108858,0.5625,False,False,False,0.8085628654557019
36,0.006915112614907656,4.2589880710857383e-07,0.45912043709050465,0.5225499563904741,0.9259217666778871,0.1625,False,False,False,0.6109853339316733
143350,0.00740218422442256,7.05634081574669e-05,0.8697618606245783,0.19127363020906923,0.8544845124381847,0.23750000000000002,False,False,True,0.5987874181493775
19705,0.00039344579487114083,7.727902992752672e-06,0.5620105206296415,0.5558452777318754,0.43828492098476346,0.8500000000000001,False,False,False,0.4248146695721195
71,0.0022412746838851296,1.8332166045108178e-06,0.46851883966105845,0.3197178750420812,0.7804509622365534,0.5375,False,True,False,0.32319254824116334
174868,0.000777187421557812,1.5542220236223028e-05,0.9098610471594526,0.4706713258814205,0.8647558215439636,0.7375,False,False,False,0.6160873953747239
100735,0.00035750155591586497,4.962646969786861e-06,0.8166444413880569,0.4082182804354288,0.9165954945349504,0.5,False,False,False,0.6966577858993899
166402,0.0011559605141340345,3.0430161145583604e-06,0.8990434160352905,0.45802885782395725,0.672197485267286,0.8,False,True,False,0.6617175592578967
57294,0.000416813431859344,2.8578427201633286e-06,0.7602161532926317,0.4545221197936135,0.679645852461894,0.7,True,False,False,0.2584370658160535
76206,0.0014595845282897235,2.503544292220834e-05,0.783194898750402,0.45171482677474756,0.9375448856441672,0.17500000000000002,False,True,False,0.15015032618963872
127149,0.0004133975646584106,3.2034997230340557e-06,0.8493146043003463,0.43794413692481876,0.7540595302158769,0.48750000000000004,True,False,False,0.5049430431519042
141430,0.002223574281116657,6.653897305261487e-06,0.8663812263171238,0.3504558236540933,0.6978379318741724,0.18750000000000003,False,True,False,0.76974960009595
